obama_mccain2.txt.0000	0.0	1.6496971001008591
obama_mccain2.txt.0001	-0.1446074433705391	2.151524524254613
obama_mccain2.txt.0002	0.08702506825777101	2.0326906619064946
obama_mccain2.txt.0003	-0.26285972109232625	1.6108081728408201
obama_mccain2.txt.0005	-0.005889834787427994	2.4468023008203645
obama_mccain2.txt.0006	-0.1720602329978368	1.8928726281785795
obama_mccain2.txt.0009	-0.050463738434822214	1.8317417971117047
obama_mccain2.txt.0010	0.018366196504815746	2.715627630966435
obama_mccain2.txt.0011	-3.283194456767946E-4	2.0107855437992077
obama_mccain2.txt.0012	0.10756107271243565	2.545401918435466
obama_mccain2.txt.0013	0.03589339470353092	1.2482306458246046
obama_mccain2.txt.0014	-0.11416879105102451	2.2434891629905813
obama_mccain2.txt.0015	-0.09894987509561404	1.9899007261008592
obama_mccain2.txt.0017	0.09999557597132447	1.7772512866259493
obama_mccain2.txt.0018	0.31637249934556533	1.7101536759002454
obama_mccain2.txt.0019	-0.1462369560843252	1.750260066351807
obama_mccain2.txt.0020	-0.11728510956358729	2.080318532515885
obama_mccain2.txt.0021	-0.03387895096509019	3.0508942160993007
obama_mccain2.txt.0022	0.09878365001894951	2.3134411755652344
obama_mccain2.txt.0023	0.09218287509278278	2.447165688253427
obama_mccain2.txt.0024	0.10274841581546579	3.51518794626627
obama_mccain2.txt.0025	0.029796414989494258	1.126062911854574
obama_mccain2.txt.0026	-0.11379831780885186	1.326496704782142
obama_mccain2.txt.0028	-0.09980664831728836	2.478595191973973
obama_mccain2.txt.0029	-0.001389278695148266	2.436199985146465
obama_mccain2.txt.0031	0.3298770812823101	2.1119351999232303
obama_mccain2.txt.0032	0.028532895695435156	2.2499346147423775
obama_mccain2.txt.0033	-0.0785243931871411	2.6224489627382357
obama_mccain2.txt.0034	-0.035338377414811606	1.5930848434009897
obama_mccain2.txt.0035	-0.11200702287335096	2.1053704581041983
obama_mccain2.txt.0036	-0.18624995192645855	2.419460524152525
obama_mccain2.txt.0037	0.12823269139407578	1.4431080142592416
obama_mccain2.txt.0038	0.038858120681359076	2.5205178859844035
obama_mccain2.txt.0039	-0.024094740799860737	2.6415960815897868
obama_mccain2.txt.0040	-0.011628712015822718	2.1772461540195303
obama_mccain2.txt.0041	-0.09912580364681067	1.8918839148586861
obama_mccain2.txt.0042	-0.044484155543638826	2.2790802865716935
obama_mccain2.txt.0043	0.021732282614150944	2.4271523276513527
obama_mccain2.txt.0045	0.09837770250880451	1.4361953080078913
obama_mccain2.txt.0046	-0.18215591279798649	2.5287964212474394
obama_mccain2.txt.0048	0.23322259082884134	1.8555011766943506
obama_mccain2.txt.0049	-0.013670625976499706	3.2125056806149637
obama_mccain2.txt.0050	-0.11988740013988053	2.2803783160671904
obama_mccain2.txt.0051	-0.008568863022962891	1.5725865875970788
obama_mccain2.txt.0052	-0.040362415782008165	2.4968915183465805
obama_mccain2.txt.0053	0.05437445695688492	2.745975969827705
obama_mccain2.txt.0054	0.06106504395284629	2.6541407731987112
obama_mccain2.txt.0056	0.21844641173157686	2.045169028844439
obama_mccain2.txt.0057	0.028847492353131776	1.4386294442967462
obama_mccain2.txt.0058	-0.05150797011022423	2.295780198691525
obama_mccain2.txt.0059	-0.17529473820484132	2.370366757484985
obama_mccain2.txt.0061	0.016116388508600643	3.490337904391028
obama_mccain2.txt.0062	0.046565415966170365	1.922564843602101
obama_mccain2.txt.0063	-0.029172970540433996	3.0529339063934513
obama_mccain2.txt.0065	0.03926857446196541	3.046705501196874
obama_mccain2.txt.0066	0.0324036683375879	2.25576250191721
obama_mccain2.txt.0068	-0.05472524859281003	1.6336085960990352
obama_mccain2.txt.0069	0.2801378192071208	1.8529830565400545
obama_mccain2.txt.0070	0.030108816792032922	1.8075377081466137
obama_mccain2.txt.0071	0.06614853385336283	1.6966095154980478
obama_mccain2.txt.0072	-0.45444620063893043	1.287527353986673
obama_mccain2.txt.0074	-0.11619339149389174	0.9511007437530175
obama_mccain2.txt.0075	-0.01421229181877881	2.580117045499321
obama_mccain2.txt.0076	0.01762086284684905	1.9578417079448784
obama_mccain2.txt.0077	0.023297110798276788	2.4793678951305727
obama_mccain2.txt.0079	0.21822306294577187	2.1063440993894726
obama_mccain2.txt.0080	-0.12180879728290595	2.429005907881084
obama_mccain2.txt.0081	0.16178310796724982	3.3325399219340395
obama_mccain2.txt.0082	0.07309752997337071	1.568934541067375
obama_mccain2.txt.0083	-0.15575927664880618	2.52613689362247
obama_mccain2.txt.0084	-0.12466061269173767	1.5217323077443656
obama_mccain2.txt.0085	-0.06367998034348654	2.2352595800900974
obama_mccain2.txt.0086	0.10949541352929637	2.9093854782537707
obama_mccain2.txt.0087	-0.005293947490009887	2.4888842952783294
obama_mccain2.txt.0088	-0.1449204276353816	2.2812765913626967
obama_mccain2.txt.0089	0.03827661341302513	2.524964416287573
obama_mccain2.txt.0090	0.08712381887314458	2.5417925920451014
obama_mccain2.txt.0092	0.42011218834459374	1.6138412509378763
obama_mccain2.txt.0093	-0.0849425461355332	1.849188457655071
obama_mccain2.txt.0094	0.1005667024007213	2.9174019875615937
obama_mccain2.txt.0095	-0.31194578870042977	1.9194481743774234
obama_mccain2.txt.0096	-0.06116476009705518	1.312565292232637
obama_mccain2.txt.0098	0.061693858347277364	2.122421668516768
obama_mccain2.txt.0101	-0.30170191860029477	3.11154471983424
obama_mccain2.txt.0102	0.09542159203696843	2.4117529364047927
obama_mccain2.txt.0103	-0.08074269894629993	4.100294214717987
obama_mccain2.txt.0104	0.03545655016948612	3.1286490847959487
obama_mccain2.txt.0109	0.06463662642634993	2.948343355066571
obama_mccain2.txt.0110	0.07472696308771853	4.140406833272419
obama_mccain2.txt.0111	0.0034830772503006147	2.807632427440558
obama_mccain2.txt.0113	0.253165699224947	1.6584355089636968
obama_mccain2.txt.0114	0.05648344322574739	2.4680157408843026
obama_mccain2.txt.0117	0.20940995185781164	3.1186622097805614
obama_mccain2.txt.0118	0.15510750012188013	1.7826007788261855
obama_mccain2.txt.0119	-0.3661317222420917	0.9487727400944869
obama_mccain2.txt.0120	0.08887423139120199	1.8212986409703755
obama_mccain2.txt.0122	0.38325692146414525	1.7340714097233714
obama_mccain2.txt.0123	-0.4837778382666391	2.5500608872095643
obama_mccain2.txt.0124	-0.3323840355583675	0.6454503566315838
obama_mccain2.txt.0125	-0.09175169396786925	1.4350193564434994
obama_mccain2.txt.0127	0.06930239775770425	2.7830674192159766
obama_mccain2.txt.0128	0.12450247465523889	2.5709291380180663
